State,Year,Open Primary Date,Primary Date,General Date,Primary Runoff Date,General Runoff Date,Special Election (Y/N),Presidential Primary,Executive Offices Only,State House District,State Senate District,National House District,National Senate,Notes,Source (Primary),Source (General if different),Source (Primary Runoff if different),,
New Jersey,2014,,6/3/14,11/4/14,,,Y,,,,,2,,,http://www.state.nj.us/state/elections/2014-results/2014-certification-of-primary-candidates.pdf,,,,
New Jersey,2014,,6/3/14,11/4/14,,,Y,,,,,3,,,http://www.state.nj.us/state/elections/2014-results/2014-certification-of-primary-candidates.pdf,,,,
New Jersey,2014,,6/3/14,11/4/14,,,Y,,,,,4,,,http://www.state.nj.us/state/elections/2014-results/2014-certification-of-primary-candidates.pdf,,,,
New Jersey,2014,,6/3/14,11/4/14,,,Y,,,,,5,,,http://www.state.nj.us/state/elections/2014-results/2014-certification-of-primary-candidates.pdf,,,,
New Jersey,2014,,6/3/14,11/4/14,,,Y,,,,,6,,,http://www.state.nj.us/state/elections/2014-results/2014-certification-of-primary-candidates.pdf,,,,
New Jersey,2014,,6/3/14,11/4/14,,,Y,,,,,7,,,http://www.state.nj.us/state/elections/2014-results/2014-certification-of-primary-candidates.pdf,,,,
New Jersey,2014,,6/3/14,11/4/14,,,Y,,,,,8,,,http://www.state.nj.us/state/elections/2014-results/2014-certification-of-primary-candidates.pdf,,,,
New Jersey,2014,,6/3/14,11/4/14,,,Y,,,,,9,,,http://www.state.nj.us/state/elections/2014-results/2014-certification-of-primary-candidates.pdf,,,,
New Jersey,2014,,6/3/14,11/4/14,,,Y,,,,,10,,,http://www.state.nj.us/state/elections/2014-results/2014-certification-of-primary-candidates.pdf,,,,
New Jersey,2014,,6/3/14,11/4/14,,,Y,,,,,11,,,http://www.state.nj.us/state/elections/2014-results/2014-certification-of-primary-candidates.pdf,,,,
New Jersey,2014,,6/3/14,11/4/14,,,Y,,,,,12,,,http://www.state.nj.us/state/elections/2014-results/2014-certification-of-primary-candidates.pdf,,,,
New Jersey,2014,,6/3/14,11/4/14,,,Y,,,,,,Y,,http://www.state.nj.us/state/elections/2014-results/2014-certification-of-primary-candidates.pdf,,,,
New Jersey,2015,,6/2/15,11/3/15,,,N,,,,,,,Assembly,http://www.state.nj.us/state/elections/2015-results/2015-certification-of-primary-candidates.pdf,http://www.state.nj.us/state/elections/2015-results/2015-certification-general-election-candidates.pdf,,,
New Jersey,2015,,6/2/15,11/3/15,,,Y,,,,5,,,,http://www.state.nj.us/state/elections/2015-results/2015-certification-of-primary-candidates.pdf,http://www.state.nj.us/state/elections/2015-results/2015-certification-general-election-candidates.pdf,,,
New Jersey,2016,,6/7/16,,,,,,,,,,,,,,,,
New Jersey,2018,,6/5/18,,,,,,,,,,,,,,,,
New Jersey,2020,,7/7/20,,,,,,,,,,,,,,,,
New Jersey,2022,,6/7/22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
New Mexico,1998,,6/2/98,11/3/98,,,N,,,,,,,,http://www.sos.state.nm.us/uploads/files/Election%20Results/98PrimaryOffice.pdf,,,,
New Mexico,2000,,6/6/00,11/7/00,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_6.5_5.pdf,,,,
New Mexico,2002,,6/4/02,11/5/02,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_6.5_5.pdf,,,,
New Mexico,2004,,6/1/04,11/2/04,,,N,,,,,,,,http://www.sos.state.nm.us/uploads/files/Election%20Results/statewidePrim04.pdf,,,,
New Mexico,2006,,6/6/06,11/7/06,,,N,,,,,,,,http://www.sos.state.nm.us/uploads/files/Election%20Results/StatewidePrim06.pdf,,,,
New Mexico,2008,,6/3/08,11/4/08,,,N,,,,,,,,http://www.sos.state.nm.us/uploads/files/StatewidePrim08.pdf,,,,
New Mexico,2010,,6/1/10,11/2/10,,,N,,,,,,,,http://www.sos.state.nm.us/uploads/files/Election%20Results/StatewidePrim10.pdf,,,,
New Mexico,2012,,6/5/12,11/6/12,,,N,,,,,,,,http://www.sos.state.nm.us/uploads/files/StatewidePrimary12(1).pdf,,,,
New Mexico,2014,,6/3/14,11/4/14,,,N,,,,,,,,http://electionresults.sos.state.nm.us/?eid=1,,,,
New Mexico,2016,,6/7/16,,,,,,,,,,,,,,,,
New Mexico,2018,,6/5/18,,,,,,,,,,,,,,,,
New Mexico,2020,,6/2/20,,,,,,,,,,,,,,,,
New Mexico,2022,,6/7/22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
New York,1998,,9/8/98,11/3/98,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_5.4_6.pdf,,,,
New York,1999,,,5/25/99,,,Y,,,,38,,,,http://www.elections.ny.gov/NYSBOE/elections/1999/senate38special.pdf,,,,
New York,1999,,,11/2/99,,,Y,,,,16,,,,http://www.elections.ny.gov/NYSBOE/elections/1999/sen1699.pdf,,,,
New York,1999,,,11/2/99,,,Y,,,126,,,,,http://www.elections.ny.gov/NYSBOE/elections/1999/ass12699.pdf,,,,
New York,2000,,9/5/00,11/7/00,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_5.4_6.pdf,,,,
New York,2000,,3/7/00,,,,Y,Y,,,,,,,http://www.elections.ny.gov/NYSBOE/elections/2000/dempres2000.pdf,,,,
New York,2002,,9/10/02,11/5/02,,,N,,,,,,,,http://www.elections.ny.gov/NYSBOE/elections/2002/primary/2002primarycanvass.pdf,,,,
New York,2002,,,2/12/02,,,Y,,,,20,,,,http://www.elections.ny.gov/NYSBOE/elections/2002/special/0220sd.pdf,,,,
New York,2002,,,2/12/02,,,Y,,,,26,,,,http://www.elections.ny.gov/NYSBOE/elections/2002/special/0226sd.pdf,,,,
New York,2002,,,2/12/02,,,Y,,,19,,,,,http://www.elections.ny.gov/NYSBOE/elections/2002/special/0219ad.pdf,,,,
New York,2002,,,2/12/02,,,Y,,,56,,,,,http://www.elections.ny.gov/NYSBOE/elections/2002/special/0256ad.pdf,,,,
New York,2002,,,2/12/02,,,Y,,,60,,,,,http://www.elections.ny.gov/NYSBOE/elections/2002/special/0260ad.pdf,,,,
New York,2002,,,2/12/02,,,Y,,,100,,,,,http://www.elections.ny.gov/NYSBOE/elections/2002/special/02100ad.pdf,,,,
New York,2002,,,2/12/02,,,Y,,,118,,,,,http://www.elections.ny.gov/NYSBOE/elections/2002/special/02118ad.pdf,,,,
New York,2003,,,11/4/03,,,Y,,,98,,,,,http://www.elections.ny.gov/NYSBOE/elections/2003/2003_98ad.pdf,,,,
New York,2004,,9/14/04,11/2/04,,,N,,,,,,,,http://www.elections.ny.gov/NYSBOE/elections/2004/2004PrimaryResults.pdf,,,,
New York,2004,,3/2/04,,,,Y,Y,,,,,,,http://www.elections.ny.gov/NYSBOE/elections/2004/democraticpp2004.pdf,,,,
New York,2005,,,5/10/05,,,Y,,,,57,,,,http://www.elections.ny.gov/NYSBOE/elections/2005/Special/200557s.pdf,,,,
New York,2005,,,9/13/05,,,Y,,,1,,,,,http://www.elections.ny.gov/NYSBOE/elections/2005/Special/20051AD.pdf,,,,
New York,2005,,,5/24/05,,,Y,,,15,,,,,http://www.elections.ny.gov/NYSBOE/elections/2005/Special/200515AD.pdf,,,,
New York,2005,,,5/10/05,,,Y,,,28,,,,,http://www.elections.ny.gov/NYSBOE/elections/2005/Special/200528AD.pdf,,,,
New York,2005,,,11/8/05,,,Y,,,43,,,,,http://www.elections.ny.gov/NYSBOE/elections/2005/Special/200543AD.pdf,,,,
New York,2005,,,6/28/05,,,Y,,,149,,,,,http://www.elections.ny.gov/NYSBOE/elections/2005/Special/2005149AD.pdf,,,,
New York,2006,,9/12/06,11/7/06,,,N,,,,,,,,http://www.elections.ny.gov/NYSBOE/elections/2006/Primary/2006PrimaryGov.pdf,,,,
New York,2006,,,2/28/06,,,Y,,,,60,,,,http://www.elections.ny.gov/NYSBOE/elections/2006/Special/200660SD.pdf,,,,
New York,2006,,,2/28/06,,,Y,,,8,,,,,http://www.elections.ny.gov/NYSBOE/elections/2006/Special/20068AD.pdf,,,,
New York,2006,,,2/28/06,,,Y,,,17,,,,,http://www.elections.ny.gov/NYSBOE/elections/2006/Special/200617AD.pdf,,,,
New York,2006,,,2/28/06,,,Y,,,59,,,,,http://www.elections.ny.gov/NYSBOE/elections/2006/Special/200659AD.pdf,,,,
New York,2006,,,2/28/06,,,Y,,,67,,,,,http://www.elections.ny.gov/NYSBOE/elections/2006/Special/200667AD.pdf,,,,
New York,2006,,,2/28/06,,,Y,,,74,,,,,http://www.elections.ny.gov/NYSBOE/elections/2006/Special/200674AD.pdf,,,,
New York,2006,,,2/28/06,,,Y,,,139,,,,,http://www.elections.ny.gov/NYSBOE/elections/2006/Special/2006139AD.pdf,,,,
New York,2006,,,5/2/06,,,Y,,,142,,,,,http://www.elections.ny.gov/NYSBOE/elections/2006/Special/2006142AD.pdf,,,,
New York,2007,,,2/6/07,,,Y,,,,7,,,,http://www.elections.ny.gov/NYSBOE/elections/2007/Special/20077SDResults.pdf,,,,
New York,2007,,,3/27/07,,,Y,,,16,,,,,http://www.elections.ny.gov/NYSBOE/elections/2007/Special/200716ADResults.pdf,,,,
New York,2007,,,3/27/07,,,Y,,,61,,,,,http://www.elections.ny.gov/NYSBOE/elections/2007/Special/200761ADResults.pdf,,,,
New York,2007,,,3/27/07,,,Y,,,62,,,,,http://www.elections.ny.gov/NYSBOE/elections/2007/Special/200762ADResults.pdf,,,,
New York,2007,,,6/5/07,,,Y,,,65,,,,,http://www.elections.ny.gov/NYSBOE/elections/2007/Special/200765ADResults.pdf,,,,
New York,2007,,,5/1/07,,,Y,,,94,,,,,http://www.elections.ny.gov/NYSBOE/elections/2007/Special/200794ADResults.pdf,,,,
New York,2007,,,7/31/07,,,Y,,,105,,,,,http://www.elections.ny.gov/NYSBOE/elections/2007/Special/2007105ADResults.pdf,,,,
New York,2008,,9/9/08,11/4/08,,,N,,,,,,,,http://www.elections.ny.gov/NYSBOE/Elections/2008/Primary/2008PrimaryReturns.pdf,,,,
New York,2008,,2/5/08,,,,Y,Y,,,,,,,http://www.elections.ny.gov/NYSBOE/Elections/2008/Primary/PP-DEM-PRES-2008.pdf,,,,
New York,2008,,,2/26/08,,,Y,,,,48,,,,http://www.elections.ny.gov/NYSBOE/Elections/2008/Special/200848SDVoteResults.pdf,,,,
New York,2009,,,11/3/09,,,Y,,,,,23,,,http://www.elections.ny.gov/NYSBOE/Elections/2009/Special/23rdCDSpecialVoteResults.pdf,,,,
New York,2009,,,3/31/09,,,Y,,,,,20,,,http://www.elections.ny.gov/NYSBOE/Elections/2009/Special/20thCDSpecialElectionResults.pdf,,,,
New York,2009,,,9/15/09,,,Y,,,38,,,,,http://www.elections.ny.gov/NYSBOE/Elections/2009/Special/38thADSpecialVoterResults.pdf,,,,
New York,2009,,,6/2/09,,,Y,,,77,,,,,http://www.elections.ny.gov/NYSBOE/Elections/2009/Special/77thADSpecialVoteResults.pdf,,,,
New York,2009,,,6/2/09,,,Y,,,85,,,,,http://www.elections.ny.gov/NYSBOE/Elections/2009/Special/85thADSpecialVoteResults.pdf,,,,
New York,2010,,9/14/10,11/2/10,,,N,,,,,,,,http://www.elections.ny.gov/NYSBOE/elections/2010/Primary/2010PrimaryElectionResults.pdf,,,,
New York,2010,,,3/16/10,,,Y,,,,13,,,,http://www.elections.ny.gov/NYSBOE/Elections/2010/Special/13thSDResults.pdf,,,,
New York,2010,,,11/2/10,,,Y,,,,,29,,,http://www.elections.ny.gov/NYSBOE/Elections/2010/Special/29thCDResults.pdf,,,,
New York,2010,,,2/9/10,,,Y,,,3,,,,,http://www.elections.ny.gov/NYSBOE/Elections/2010/Special/3rdADResults.pdf,,,,
New York,2010,,,2/9/10,,,Y,,,15,,,,,http://www.elections.ny.gov/NYSBOE/Elections/2010/Special/15thADResults.pdf,,,,
New York,2010,,,2/9/10,,,Y,,,24,,,,,http://www.elections.ny.gov/NYSBOE/Elections/2010/Special/24thADResults.pdf,,,,
New York,2010,,,2/9/10,,,Y,,,89,,,,,http://www.elections.ny.gov/NYSBOE/Elections/2010/Special/89thADResults.pdf,,,,
New York,2011,,,9/13/11,,,Y,,,,,9,,,http://www.elections.ny.gov/NYSBOE/elections/2011/Special/SpecialElectionVoteResults09132011.pdf,,,,
New York,2011,,,9/13/11,,,Y,,,23,,,,,http://www.elections.ny.gov/NYSBOE/elections/2011/Special/SpecialElectionVoteResults09132011.pdf,,,,
New York,2011,,,9/13/11,,,Y,,,27,,,,,http://www.elections.ny.gov/NYSBOE/elections/2011/Special/SpecialElectionVoteResults09132011.pdf,,,,
New York,2011,,,9/13/11,,,Y,,,54,,,,,http://www.elections.ny.gov/NYSBOE/elections/2011/Special/SpecialElectionVoteResults09132011.pdf,,,,
New York,2011,,,9/13/11,,,Y,,,73,,,,,http://www.elections.ny.gov/NYSBOE/elections/2011/Special/SpecialElectionVoteResults09132011.pdf,,,,
New York,2011,,,9/13/11,,,Y,,,116,,,,,http://www.elections.ny.gov/NYSBOE/elections/2011/Special/SpecialElectionVoteResults09132011.pdf,,,,
New York,2011,,,9/13/11,,,Y,,,144,,,,,http://www.elections.ny.gov/NYSBOE/elections/2011/Special/SpecialElectionVoteResults09132011.pdf,,,,
New York,2011,,,5/24/11,,,Y,,,,,26,,,http://www.elections.ny.gov/NYSBOE/elections/2011/Special/26CDSpecialVoteResults.pdf,,,,
New York,2011,,,11/8/11,,,Y,,,148,,,,,http://www.elections.ny.gov/NYSBOE/Elections/2011/General/2011GeneralElection148AD.pdf,,,,
New York,2012,,9/13/12,11/6/12,,,N,,,,,,,,http://www.elections.ny.gov/2012ElectionResults.html,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,1,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,4,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,5,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,6,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,7,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,8,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,9,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,13,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,16,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,17,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,18,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,19,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,21,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,22,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,23,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,27,,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,6/26/12,11/6/12,,,Y,,,,,,Y,,http://www.elections.ny.gov/NYSBOE/elections/2012/Primary/FederalPrimaryOfficialCertifiedResults2012(AllDistricts).pdf,,,,
New York,2012,,4/24/12,,,,Y,Y,,,,,,,http://www.elections.ny.gov/2012ElectionResults.html,,,,
New York,2012,,,3/20/12,,,Y,,,,27,,,,http://www.elections.ny.gov/2012ElectionResults.html,,,,
New York,2012,,,3/20/12,,,Y,,,93,,,,,http://www.elections.ny.gov/2012ElectionResults.html,,,,
New York,2012,,,3/20/12,,,Y,,,100,,,,,http://www.elections.ny.gov/2012ElectionResults.html,,,,
New York,2012,,,3/20/12,,,Y,,,103,,,,,http://www.elections.ny.gov/2012ElectionResults.html,,,,
New York,2012,,,3/20/12,,,Y,,,145,,,,,http://www.elections.ny.gov/2012ElectionResults.html,,,,
New York,2013,,,11/5/13,,,Y,,,2,,,,,http://www.elections.ny.gov/NYSBOE/elections/2013/general/2013GeneralElection-AD.pdf,,,,
New York,2013,,,11/5/13,,,Y,,,53,,,,,http://www.elections.ny.gov/NYSBOE/elections/2013/general/2013GeneralElection-AD.pdf,,,,
New York,2013,,,11/5/13,,,Y,,,86,,,,,http://www.elections.ny.gov/NYSBOE/elections/2013/general/2013GeneralElection-AD.pdf,,,,
New York,2014,,9/9/14,11/4/14,,,N,,,,,,,,http://www.elections.ny.gov/NYSBOE/elections/2014/Primary/2014StateLocalPrimaryElectionResults.pdf,,,,
New York,2014,,6/24/14,11/4/14,,,Y,,,,,1,,,http://www.elections.ny.gov/NYSBOE/elections/2014/Primary/2014FederalPrimaryResults.pdf,,,,
New York,2014,,6/24/14,11/4/14,,,Y,,,,,3,,,http://www.elections.ny.gov/NYSBOE/elections/2014/Primary/2014FederalPrimaryResults.pdf,,,,
New York,2014,,6/24/14,11/4/14,,,Y,,,,,4,,,http://www.elections.ny.gov/NYSBOE/elections/2014/Primary/2014FederalPrimaryResults.pdf,,,,
New York,2014,,6/24/14,11/4/14,,,Y,,,,,5,,,http://www.elections.ny.gov/NYSBOE/elections/2014/Primary/2014FederalPrimaryResults.pdf,,,,
New York,2014,,6/24/14,11/4/14,,,Y,,,,,7,,,http://www.elections.ny.gov/NYSBOE/elections/2014/Primary/2014FederalPrimaryResults.pdf,,,,
New York,2014,,6/24/14,11/4/14,,,Y,,,,,13,,,http://www.elections.ny.gov/NYSBOE/elections/2014/Primary/2014FederalPrimaryResults.pdf,,,,
New York,2014,,6/24/14,11/4/14,,,Y,,,,,15,,,http://www.elections.ny.gov/NYSBOE/elections/2014/Primary/2014FederalPrimaryResults.pdf,,,,
New York,2014,,6/24/14,11/4/14,,,Y,,,,,18,,,http://www.elections.ny.gov/NYSBOE/elections/2014/Primary/2014FederalPrimaryResults.pdf,,,,
New York,2014,,6/24/14,11/4/14,,,Y,,,,,21,,,http://www.elections.ny.gov/NYSBOE/elections/2014/Primary/2014FederalPrimaryResults.pdf,,,,
New York,2014,,6/24/14,11/4/14,,,Y,,,,,22,,,http://www.elections.ny.gov/NYSBOE/elections/2014/Primary/2014FederalPrimaryResults.pdf,,,,
New York,2015,,,11/5/15,,,Y,,,29,,,,,http://www.elections.ny.gov/NYSBOE/elections/2015/general/2015GeneralElectionAssemblyResults.pdf,,,,
New York,2015,,,11/5/15,,,Y,,,46,,,,,http://www.elections.ny.gov/NYSBOE/elections/2015/general/2015GeneralElectionAssemblyResults.pdf,,,,
New York,2015,,,11/5/15,,,Y,,,128,,,,,http://www.elections.ny.gov/NYSBOE/elections/2015/general/2015GeneralElectionAssemblyResults.pdf,,,,
New York,2015,,,11/5/15,,,Y,,,,19,,,,http://www.elections.ny.gov/NYSBOE/elections/2015/general/2015GeneralElectionSenateResults.pdf,,,,
New York,2015,,,11/5/15,,,Y,,,,52,,,,http://www.elections.ny.gov/NYSBOE/elections/2015/general/2015GeneralElectionSenateResults.pdf,,,,
New York,2015,,,5/5/15,,,Y,,,43,,,,,http://www.elections.ny.gov/NYSBOE/Elections/2015/Special/43rdADheldMay52015SpecialResults.pdf,,,,
New York,2015,,,5/5/15,,,Y,,,,,11,,,http://www.elections.ny.gov/NYSBOE/Elections/2015/Special/11thCDheldMay52015SpecialResults.pdf,,,,
New York,2016,,6/28/16,,,,,,,,,,,,,,,,
New York,2018,,6/26/18,,,,,,,,,,,,,,,,
New York,2020,,6/23/20,,,,,,,,,,,,,,,,
New York,2022,,6/28/22,,,,,,,,,,,,,,,,
New York,2022,,8/23/22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
North Carolina,1998,,5/5/98,11/3/98,,,N,,,,,,,,ftp://alt.ncsbe.gov/ENRS/ElectResults_Pre_2007/1998_05_05/,,,,
North Carolina,2000,,5/2/00,11/7/00,,,N,,,,,,,,ftp://alt.ncsbe.gov/ENRS/ElectResults_Pre_2007/2000_05_02/,,,,
North Carolina,2002,,9/10/02,11/5/02,,,N,,,,,,,,https://web.archive.org/web/20150905124927/http://www.ncsbe.gov/ncsbe/Elections/Election-Results-Display?ED1=09xx10xx2002&EL1=PRIMARY&YR1=2002&CR1=A,,,,
North Carolina,2004,,7/20/04,11/2/04,8/17/04,,N,,,,,,,,https://web.archive.org/web/20150905125700/http://www.ncsbe.gov/ncsbe/Elections/Election-Results-Display?ED1=07xx20xx2004&EL1=PRIMARY&YR1=2004&CR1=A,https://web.archive.org/web/20150905130026/http://www.ncsbe.gov/ncsbe/Elections/Election-Results-Display?ED1=08xx17xx2004&EL1=2nd%20PRIMARY&YR1=2004&CR1=A,,,
North Carolina,2006,,5/2/06,11/7/06,5/30/06,,N,,,,,,,,https://web.archive.org/web/20150905133647/http://www.ncsbe.gov/ncsbe/Elections/Election-Results-Display?ED1=05xx02xx2006&EL1=PRIMARY&YR1=2006&CR1=A,https://web.archive.org/web/20150905132249/http://www.ncsbe.gov/ncsbe/Elections/Election-Results-Display?ED1=05xx30xx2006&EL1=2NDPRIM&YR1=2006&CR1=A,,,
North Carolina,2006,,9/12/06,11/7/06,,,Y,,,10,,,,,https://web.archive.org/web/20150905124949/http://www.ncsbe.gov/ncsbe/Elections/Election-Results-Display?ED1=09xx12xx2006&EL1=PRIMARY&YR1=2006&CR1=A,,,,
North Carolina,2008,,5/6/08,11/4/08,6/24/08,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_6.4_0.pdf,,,,
North Carolina,2010,,5/4/10,11/2/10,6/22/10,,N,,,,,,,,http://results.enr.clarityelections.com/NC/15705/29325/en/summary.html,http://results.enr.clarityelections.com/NC/17242/30575/en/summary.html,,,
North Carolina,2012,,5/8/12,11/6/12,7/17/12,,N,,,,,,,,http://results.enr.clarityelections.com/NC/36596/85942/en/summary.html,http://results.enr.clarityelections.com/NC/40173/95196/en/summary.html,,,
North Carolina,2014,,5/6/14,11/4/14,7/15/14,,N,,,,,,,,http://enr.ncsbe.gov/?election_dt=05/06/2014&county_id=0&office=FED&contest=0,http://enr.ncsbe.gov/?election_dt=07/15/2014&county_id=0&office=FED&contest=0,,,
North Carolina,2016,,3/15/16,,,,,,,,,,,,,,,,
North Carolina,2016,,6/7/16,,,,,,,,,,,,,,,,
